date_ligne_commande,id_article,ref_article,quantite
2024-09-18,15,REF015,39
2024-09-18,15,REF015,46
2024-09-18,15,REF015,25
2024-09-18,15,REF015,49
2024-09-18,15,REF015,7
2024-09-18,15,REF015,81
2024-09-18,16,REF016,6
2024-09-18,16,REF016,58
2024-09-18,16,REF016,100
2024-09-18,16,REF016,60
2024-09-18,16,REF016,44
2024-09-18,16,REF016,56
2024-09-18,17,REF017,48
2024-09-18,17,REF017,3
2024-09-18,17,REF017,55
2024-09-18,17,REF017,72
2024-09-18,18,REF018,29
2024-09-18,19,REF019,5
2024-09-18,19,REF019,63
2024-09-18,19,REF019,30
2024-09-18,20,REF020,15
2024-09-18,20,REF020,100
2024-09-18,20,REF020,8
2024-09-18,20,REF020,16
2024-09-18,20,REF020,44
2024-09-18,20,REF020,12
2024-09-19,1,REF001,29
2024-09-19,1,REF001,63
2024-09-19,1,REF001,94
2024-09-19,1,REF001,60
2024-09-19,2,REF002,99
2024-09-19,3,REF003,69
2024-09-19,3,REF003,59
2024-09-19,3,REF003,90
2024-09-19,4,REF004,22
2024-09-19,5,REF005,91
2024-09-19,6,REF006,31
2024-09-19,6,REF006,31
2024-09-19,6,REF006,8
2024-09-19,6,REF006,11
2024-09-19,7,REF007,24
2024-09-19,8,REF008,52
2024-09-19,8,REF008,20
2024-09-19,9,REF009,99
2024-09-19,9,REF009,18
2024-09-19,9,REF009,66
2024-09-19,10,REF010,58
2024-09-19,10,REF010,36
2024-09-19,10,REF010,3
2024-09-19,10,REF010,19
2024-09-19,11,REF011,79
2024-09-19,11,REF011,8
2024-09-19,11,REF011,33
2024-09-19,11,REF011,77
2024-09-19,12,REF012,77
2024-09-19,13,REF013,45
2024-09-19,13,REF013,8
2024-09-19,13,REF013,5
2024-09-19,13,REF013,71
2024-09-19,14,REF014,23
2024-09-19,15,REF015,89
2024-09-19,15,REF015,87
2024-09-19,15,REF015,51
2024-09-19,15,REF015,62
2024-09-19,15,REF015,31
2024-09-19,16,REF016,95
2024-09-19,16,REF016,38
2024-09-19,17,REF017,96
2024-09-19,17,REF017,89
2024-09-19,17,REF017,26
2024-09-19,18,REF018,90
2024-09-19,18,REF018,80
2024-09-19,18,REF018,28
2024-09-19,18,REF018,31
2024-09-19,18,REF018,16
2024-09-19,18,REF018,22
2024-09-19,19,REF019,45
2024-09-19,19,REF019,18
2024-09-19,19,REF019,38
2024-09-19,20,REF020,23
2024-09-19,20,REF020,99
2024-09-19,20,REF020,86
2024-09-19,20,REF020,64
2024-09-20,1,REF001,6
2024-09-20,1,REF001,20
2024-09-20,2,REF002,59
2024-09-20,2,REF002,43
2024-09-20,2,REF002,42
2024-09-20,2,REF002,13
2024-09-20,3,REF003,51
2024-09-20,3,REF003,74
2024-09-20,3,REF003,7
2024-09-20,3,REF003,30
2024-09-20,4,REF004,33
2024-09-20,4,REF004,98
2024-09-20,4,REF004,41
2024-09-20,4,REF004,58
2024-09-20,5,REF005,5
2024-09-20,5,REF005,63
2024-09-20,5,REF005,16
2024-09-20,5,REF005,89
2024-09-20,5,REF005,40
2024-09-20,6,REF006,44
2024-09-20,6,REF006,6
2024-09-20,6,REF006,31
2024-09-20,6,REF006,97
2024-09-20,7,REF007,34
2024-09-20,7,REF007,15
2024-09-20,7,REF007,65
2024-09-20,7,REF007,25
2024-09-20,7,REF007,20
2024-09-20,9,REF009,2
2024-09-20,10,REF010,62
2024-09-20,10,REF010,13
2024-09-20,10,REF010,14
2024-09-20,11,REF011,48
2024-09-20,11,REF011,2
2024-09-20,11,REF011,64
2024-09-20,11,REF011,12
2024-09-20,11,REF011,72
2024-09-20,12,REF012,31
2024-09-20,13,REF013,82
2024-09-20,14,REF014,67
2024-09-20,14,REF014,63
2024-09-20,15,REF015,17
2024-09-20,15,REF015,40
2024-09-20,16,REF016,9
2024-09-20,16,REF016,65
2024-09-20,17,REF017,35
2024-09-20,17,REF017,30
2024-09-20,18,REF018,13
2024-09-20,18,REF018,39
2024-09-20,19,REF019,86
2024-09-20,19,REF019,92
2024-09-20,20,REF020,71
2024-09-21,1,REF001,13
2024-09-21,2,REF002,18
2024-09-21,3,REF003,74
2024-09-21,3,REF003,24
2024-09-21,4,REF004,4
2024-09-21,4,REF004,18
2024-09-21,5,REF005,48
2024-09-21,5,REF005,28
2024-09-21,5,REF005,49
2024-09-21,6,REF006,86
2024-09-21,6,REF006,52
2024-09-21,6,REF006,2
2024-09-21,6,REF006,64
2024-09-21,7,REF007,69
2024-09-21,7,REF007,5
2024-09-21,7,REF007,71
2024-09-21,7,REF007,88
2024-09-21,9,REF009,39
2024-09-21,9,REF009,91
2024-09-21,10,REF010,12
2024-09-21,11,REF011,66
2024-09-21,11,REF011,52
2024-09-21,12,REF012,61
2024-09-21,12,REF012,46
2024-09-21,12,REF012,6
2024-09-21,12,REF012,55
2024-09-21,13,REF013,72
2024-09-21,14,REF014,59
2024-09-21,14,REF014,56
2024-09-21,14,REF014,51
2024-09-21,15,REF015,8
2024-09-21,15,REF015,22
2024-09-21,16,REF016,80
2024-09-21,16,REF016,97
2024-09-21,16,REF016,16
2024-09-21,16,REF016,25
2024-09-21,17,REF017,33
2024-09-21,18,REF018,18
2024-09-21,18,REF018,42
2024-09-21,18,REF018,30
2024-09-21,18,REF018,65
2024-09-21,19,REF019,14
2024-09-21,19,REF019,95
2024-09-21,19,REF019,89
2024-09-21,19,REF019,30
2024-09-21,19,REF019,30
2024-09-21,20,REF020,12
2024-09-22,1,REF001,59
2024-09-22,2,REF002,16
2024-09-22,2,REF002,9
2024-09-22,2,REF002,54
2024-09-22,2,REF002,74
2024-09-22,3,REF003,94
2024-09-22,3,REF003,67
2024-09-22,3,REF003,39
2024-09-22,4,REF004,58
2024-09-22,4,REF004,11
2024-09-22,4,REF004,51
2024-09-22,5,REF005,48
2024-09-22,5,REF005,58
2024-09-22,5,REF005,44
2024-09-22,5,REF005,76
2024-09-22,6,REF006,28
2024-09-22,6,REF006,17
2024-09-22,6,REF006,61
2024-09-22,7,REF007,15
2024-09-22,7,REF007,45
2024-09-22,7,REF007,5
2024-09-22,7,REF007,95
2024-09-22,7,REF007,36
2024-09-22,8,REF008,43
2024-09-22,9,REF009,55
2024-09-22,10,REF010,44
2024-09-22,11,REF011,58
2024-09-22,12,REF012,39
2024-09-22,12,REF012,19
2024-09-22,12,REF012,66
2024-09-22,12,REF012,94
2024-09-22,12,REF012,68
2024-09-22,13,REF013,14
2024-09-22,15,REF015,49
2024-09-22,16,REF016,95
2024-09-22,16,REF016,72
2024-09-22,17,REF017,58
2024-09-22,17,REF017,8
2024-09-22,17,REF017,4
2024-09-22,19,REF019,26
2024-09-22,19,REF019,44
2024-09-22,19,REF019,65
2024-09-22,20,REF020,91
2024-09-22,20,REF020,49
2024-09-22,20,REF020,53
2024-09-22,20,REF020,59
2024-09-23,1,REF001,75
2024-09-23,1,REF001,35
2024-09-23,1,REF001,13
2024-09-23,1,REF001,76
2024-09-23,2,REF002,8
2024-09-23,2,REF002,16
2024-09-23,2,REF002,65
2024-09-23,2,REF002,97
2024-09-23,2,REF002,67
2024-09-23,3,REF003,51
2024-09-23,3,REF003,9
2024-09-23,3,REF003,36
2024-09-23,4,REF004,20
2024-09-23,4,REF004,93
2024-09-23,5,REF005,10
2024-09-23,5,REF005,87
2024-09-23,7,REF007,74
2024-09-23,8,REF008,99
2024-09-23,9,REF009,43
2024-09-23,9,REF009,86
2024-09-23,9,REF009,27
2024-09-23,9,REF009,91
2024-09-23,10,REF010,13
2024-09-23,10,REF010,79
2024-09-23,10,REF010,18
2024-09-23,10,REF010,93
2024-09-23,11,REF011,82
2024-09-23,11,REF011,11
2024-09-23,11,REF011,14
2024-09-23,12,REF012,5
2024-09-23,13,REF013,62
2024-09-23,13,REF013,31
2024-09-23,13,REF013,71
2024-09-23,13,REF013,22
2024-09-23,15,REF015,72
2024-09-23,15,REF015,79
2024-09-23,15,REF015,65
2024-09-23,15,REF015,41
2024-09-23,16,REF016,15
2024-09-23,16,REF016,52
2024-09-23,16,REF016,54
2024-09-23,16,REF016,13
2024-09-23,17,REF017,77
2024-09-23,17,REF017,41
2024-09-23,17,REF017,82
2024-09-23,18,REF018,68
2024-09-23,18,REF018,11
2024-09-23,18,REF018,97
2024-09-23,18,REF018,9
2024-09-23,19,REF019,88
2024-09-23,19,REF019,59
2024-09-23,19,REF019,44
2024-09-23,19,REF019,69
2024-09-23,19,REF019,31
2024-09-23,19,REF019,55
2024-09-23,20,REF020,44
2024-09-23,20,REF020,45
2024-09-23,20,REF020,57
2024-09-24,1,REF001,31
2024-09-24,1,REF001,8
2024-09-24,1,REF001,29
2024-09-24,2,REF002,70
2024-09-24,2,REF002,83
2024-09-24,2,REF002,71
2024-09-24,3,REF003,38
2024-09-24,5,REF005,1
2024-09-24,5,REF005,1
2024-09-24,5,REF005,73
2024-09-24,5,REF005,28
2024-09-24,6,REF006,45
2024-09-24,7,REF007,34
2024-09-24,7,REF007,87
2024-09-24,7,REF007,23
2024-09-24,7,REF007,56
2024-09-24,8,REF008,25
2024-09-24,8,REF008,86
2024-09-24,9,REF009,54
2024-09-24,9,REF009,65
2024-09-24,9,REF009,83
2024-09-24,9,REF009,99
2024-09-24,10,REF010,73
2024-09-24,11,REF011,94
2024-09-24,12,REF012,93
2024-09-24,12,REF012,24
2024-09-24,12,REF012,39
2024-09-24,12,REF012,42
2024-09-24,13,REF013,66
2024-09-24,13,REF013,77
2024-09-24,13,REF013,58
2024-09-24,14,REF014,88
2024-09-24,14,REF014,90
2024-09-24,14,REF014,7
2024-09-24,15,REF015,36
2024-09-24,15,REF015,82
2024-09-24,15,REF015,88
2024-09-24,16,REF016,25
2024-09-24,16,REF016,97
2024-09-24,16,REF016,25
2024-09-24,17,REF017,87
2024-09-24,17,REF017,64
2024-09-24,17,REF017,100
2024-09-24,17,REF017,42
2024-09-24,19,REF019,12
2024-09-24,19,REF019,45
2024-09-24,19,REF019,19
2024-09-24,19,REF019,89
2024-09-24,20,REF020,76
2024-09-24,20,REF020,48
2024-09-24,20,REF020,76
2024-09-25,1,REF001,79
2024-09-25,1,REF001,65
2024-09-25,1,REF001,95
2024-09-25,2,REF002,1
2024-09-25,3,REF003,78
2024-09-25,4,REF004,47
2024-09-25,4,REF004,92
2024-09-25,5,REF005,30
2024-09-25,5,REF005,91
2024-09-25,5,REF005,11
2024-09-25,5,REF005,58
2024-09-25,6,REF006,91
2024-09-25,6,REF006,68
2024-09-25,7,REF007,91
2024-09-25,7,REF007,88
2024-09-25,8,REF008,38
2024-09-25,8,REF008,44
2024-09-25,9,REF009,46
2024-09-25,9,REF009,53
2024-09-25,9,REF009,67
2024-09-25,10,REF010,12
2024-09-25,11,REF011,98
2024-09-25,11,REF011,87
2024-09-25,12,REF012,27
2024-09-25,13,REF013,66
2024-09-25,13,REF013,9
2024-09-25,14,REF014,100
2024-09-25,14,REF014,53
2024-09-25,15,REF015,53
2024-09-25,15,REF015,2
2024-09-25,16,REF016,28
2024-09-25,16,REF016,46
2024-09-25,17,REF017,47
2024-09-25,17,REF017,100
2024-09-25,17,REF017,74
2024-09-25,18,REF018,63
2024-09-25,18,REF018,41
2024-09-25,18,REF018,52
2024-09-25,18,REF018,44
2024-09-25,18,REF018,51
2024-09-25,18,REF018,44
2024-09-25,18,REF018,42
2024-09-25,19,REF019,93
2024-09-25,19,REF019,47
2024-09-25,19,REF019,64
2024-09-25,20,REF020,52
2024-09-25,20,REF020,27
2024-09-25,20,REF020,72
2024-09-25,20,REF020,63
2024-09-26,1,REF001,36
2024-09-26,1,REF001,43
2024-09-26,1,REF001,34
2024-09-26,2,REF002,40
2024-09-26,2,REF002,31
2024-09-26,2,REF002,69
2024-09-26,3,REF003,98
2024-09-26,3,REF003,7
2024-09-26,3,REF003,5
2024-09-26,3,REF003,4
2024-09-26,4,REF004,60
2024-09-26,4,REF004,59
2024-09-26,4,REF004,52
2024-09-26,4,REF004,64
2024-09-26,4,REF004,100
2024-09-26,5,REF005,88
2024-09-26,5,REF005,24
2024-09-26,6,REF006,56
2024-09-26,6,REF006,9
2024-09-26,7,REF007,53
2024-09-26,7,REF007,90
2024-09-26,8,REF008,63
2024-09-26,8,REF008,91
2024-09-26,8,REF008,78
2024-09-26,9,REF009,91
2024-09-26,9,REF009,70
2024-09-26,9,REF009,21
2024-09-26,9,REF009,79
2024-09-26,9,REF009,62
2024-09-26,10,REF010,79
2024-09-26,10,REF010,62
2024-09-26,10,REF010,40
2024-09-26,11,REF011,50
2024-09-26,11,REF011,78
2024-09-26,11,REF011,64
2024-09-26,13,REF013,27
2024-09-26,13,REF013,72
2024-09-26,14,REF014,78
2024-09-26,14,REF014,36
2024-09-26,15,REF015,44
2024-09-26,15,REF015,24
2024-09-26,15,REF015,75
2024-09-26,15,REF015,10
2024-09-26,15,REF015,93
2024-09-26,16,REF016,14
2024-09-26,16,REF016,51
2024-09-26,16,REF016,70
2024-09-26,16,REF016,15
2024-09-26,16,REF016,25
2024-09-26,16,REF016,2
2024-09-26,16,REF016,43
2024-09-26,17,REF017,38
2024-09-26,17,REF017,24
2024-09-26,17,REF017,61
2024-09-26,18,REF018,53
2024-09-26,18,REF018,24
2024-09-26,19,REF019,37
2024-09-26,19,REF019,19
2024-09-26,19,REF019,38
2024-09-26,20,REF020,68
2024-09-26,20,REF020,90
2024-09-26,20,REF020,36
2024-09-27,2,REF002,11
2024-09-27,3,REF003,46
2024-09-27,4,REF004,29
2024-09-27,4,REF004,100
2024-09-27,5,REF005,14
2024-09-27,5,REF005,5
2024-09-27,6,REF006,7
2024-09-27,6,REF006,85
2024-09-27,7,REF007,9
2024-09-27,7,REF007,43
2024-09-27,7,REF007,36
2024-09-27,8,REF008,37
2024-09-27,8,REF008,64
2024-09-27,9,REF009,39
2024-09-27,9,REF009,58
2024-09-27,10,REF010,39
2024-09-27,11,REF011,60
2024-09-27,13,REF013,62
2024-09-27,14,REF014,44
2024-09-27,15,REF015,80
2024-09-27,15,REF015,4
2024-09-27,15,REF015,87
2024-09-27,16,REF016,83
2024-09-27,16,REF016,44
2024-09-27,16,REF016,19
2024-09-27,17,REF017,99
2024-09-27,17,REF017,6
2024-09-27,17,REF017,27
2024-09-27,17,REF017,36
2024-09-27,18,REF018,53
2024-09-27,18,REF018,29
2024-09-27,18,REF018,23
2024-09-27,19,REF019,49
2024-09-27,19,REF019,47
2024-09-27,19,REF019,53
2024-09-27,19,REF019,46
2024-09-27,19,REF019,14
2024-09-27,20,REF020,4
2024-09-28,1,REF001,100
2024-09-28,1,REF001,89
2024-09-28,1,REF001,22
2024-09-28,1,REF001,79
2024-09-28,2,REF002,21
2024-09-28,2,REF002,26
2024-09-28,4,REF004,99
2024-09-28,4,REF004,94
2024-09-28,4,REF004,33
2024-09-28,4,REF004,44
2024-09-28,5,REF005,23
2024-09-28,5,REF005,11
2024-09-28,5,REF005,36
2024-09-28,6,REF006,58
2024-09-28,6,REF006,66
2024-09-28,6,REF006,66
2024-09-28,6,REF006,39
2024-09-28,7,REF007,77
2024-09-28,7,REF007,98
2024-09-28,7,REF007,55
2024-09-28,7,REF007,65
2024-09-28,8,REF008,30
2024-09-28,8,REF008,61
2024-09-28,8,REF008,45
2024-09-28,9,REF009,99
2024-09-28,9,REF009,8
2024-09-28,10,REF010,16
2024-09-28,11,REF011,7
2024-09-28,11,REF011,77
2024-09-28,12,REF012,50
2024-09-28,12,REF012,88
2024-09-28,13,REF013,94
2024-09-28,13,REF013,39
2024-09-28,13,REF013,32
2024-09-28,13,REF013,30
2024-09-28,13,REF013,74
2024-09-28,13,REF013,89
2024-09-28,13,REF013,58
2024-09-28,13,REF013,14
2024-09-28,13,REF013,96
2024-09-28,13,REF013,46
2024-09-28,14,REF014,5
2024-09-28,14,REF014,17
2024-09-28,15,REF015,94
2024-09-28,15,REF015,22
2024-09-28,15,REF015,85
2024-09-28,16,REF016,1
2024-09-28,16,REF016,76
2024-09-28,16,REF016,94
2024-09-28,16,REF016,33
2024-09-28,16,REF016,81
2024-09-28,16,REF016,37
2024-09-28,16,REF016,64
2024-09-28,17,REF017,65
2024-09-28,17,REF017,82
2024-09-28,17,REF017,9
2024-09-28,18,REF018,70
2024-09-28,19,REF019,10
2024-09-28,19,REF019,51
2024-09-28,19,REF019,57
2024-09-28,20,REF020,89
2024-09-28,20,REF020,11
2024-09-29,1,REF001,39
2024-09-29,2,REF002,38
2024-09-29,3,REF003,56
2024-09-29,4,REF004,8
2024-09-29,4,REF004,78
2024-09-29,5,REF005,24
2024-09-29,5,REF005,81
2024-09-29,5,REF005,52
2024-09-29,5,REF005,61
2024-09-29,6,REF006,16
2024-09-29,6,REF006,78
2024-09-29,8,REF008,95
2024-09-29,8,REF008,37
2024-09-29,8,REF008,29
2024-09-29,9,REF009,46
2024-09-29,9,REF009,47
2024-09-29,9,REF009,31
2024-09-29,10,REF010,22
2024-09-29,10,REF010,96
2024-09-29,10,REF010,92
2024-09-29,11,REF011,28
2024-09-29,11,REF011,21
2024-09-29,11,REF011,71
2024-09-29,12,REF012,24
2024-09-29,12,REF012,99
2024-09-29,12,REF012,28
2024-09-29,13,REF013,57
2024-09-29,13,REF013,44
2024-09-29,13,REF013,74
2024-09-29,14,REF014,13
2024-09-29,15,REF015,39
2024-09-29,16,REF016,98
2024-09-29,16,REF016,36
2024-09-29,16,REF016,35
2024-09-29,18,REF018,79
2024-09-29,18,REF018,15
2024-09-29,19,REF019,72
2024-09-29,19,REF019,24
2024-09-29,20,REF020,88
2024-09-29,20,REF020,44
2024-09-29,20,REF020,77
2024-09-30,1,REF001,20
2024-09-30,1,REF001,78
2024-09-30,2,REF002,98
2024-09-30,2,REF002,38
2024-09-30,2,REF002,82
2024-09-30,2,REF002,75
2024-09-30,2,REF002,40
2024-09-30,3,REF003,94
2024-09-30,3,REF003,7
2024-09-30,3,REF003,44
2024-09-30,3,REF003,75
2024-09-30,4,REF004,1
2024-09-30,4,REF004,64
2024-09-30,4,REF004,31
2024-09-30,4,REF004,91
2024-09-30,4,REF004,16
2024-09-30,4,REF004,37
2024-09-30,5,REF005,36
2024-09-30,5,REF005,83
2024-09-30,7,REF007,2
2024-09-30,7,REF007,98
2024-09-30,8,REF008,36
2024-09-30,9,REF009,94
2024-09-30,9,REF009,67
2024-09-30,10,REF010,13
2024-09-30,10,REF010,98
2024-09-30,10,REF010,71
2024-09-30,10,REF010,10
2024-09-30,11,REF011,35
2024-09-30,11,REF011,74
2024-09-30,11,REF011,27
2024-09-30,12,REF012,82
2024-09-30,12,REF012,63
2024-09-30,12,REF012,6
2024-09-30,12,REF012,82
2024-09-30,13,REF013,67
2024-09-30,13,REF013,18
2024-09-30,14,REF014,79
2024-09-30,15,REF015,60
2024-09-30,15,REF015,28
2024-09-30,16,REF016,14
2024-09-30,17,REF017,47
2024-09-30,17,REF017,44
2024-09-30,17,REF017,68
2024-09-30,17,REF017,37
2024-09-30,18,REF018,15
2024-09-30,18,REF018,47
2024-09-30,18,REF018,39
2024-09-30,19,REF019,41
2024-09-30,19,REF019,18
2024-09-30,20,REF020,16
2024-10-01,2,REF002,60
2024-10-01,2,REF002,41
2024-10-01,2,REF002,32
2024-10-01,2,REF002,63
2024-10-01,3,REF003,38
2024-10-01,4,REF004,76
2024-10-01,4,REF004,86
2024-10-01,4,REF004,61
2024-10-01,5,REF005,72
2024-10-01,5,REF005,36
2024-10-01,5,REF005,54
2024-10-01,6,REF006,85
2024-10-01,6,REF006,12
2024-10-01,6,REF006,93
2024-10-01,7,REF007,95
2024-10-01,7,REF007,42
2024-10-01,7,REF007,51
2024-10-01,8,REF008,57
2024-10-01,8,REF008,50
2024-10-01,8,REF008,39
2024-10-01,8,REF008,85
2024-10-01,9,REF009,77
2024-10-01,9,REF009,66
2024-10-01,9,REF009,65
2024-10-01,9,REF009,26
2024-10-01,10,REF010,7
2024-10-01,11,REF011,69
2024-10-01,11,REF011,44
2024-10-01,11,REF011,90
2024-10-01,12,REF012,5
2024-10-01,12,REF012,36
2024-10-01,12,REF012,68
2024-10-01,13,REF013,84
2024-10-01,13,REF013,89
2024-10-01,13,REF013,40
2024-10-01,14,REF014,75
2024-10-01,14,REF014,26
2024-10-01,14,REF014,48
2024-10-01,16,REF016,22
2024-10-01,17,REF017,71
2024-10-01,17,REF017,90
2024-10-01,17,REF017,6
2024-10-01,17,REF017,97
2024-10-01,18,REF018,29
2024-10-01,18,REF018,24
2024-10-01,19,REF019,44
2024-10-01,19,REF019,91
2024-10-01,20,REF020,82
2024-10-01,20,REF020,79
2024-10-01,20,REF020,91
2024-10-02,1,REF001,46
2024-10-02,1,REF001,8
2024-10-02,2,REF002,95
2024-10-02,3,REF003,60
2024-10-02,3,REF003,58
2024-10-02,3,REF003,58
2024-10-02,3,REF003,13
2024-10-02,3,REF003,61
2024-10-02,4,REF004,55
2024-10-02,4,REF004,86
2024-10-02,4,REF004,61
2024-10-02,5,REF005,70
2024-10-02,5,REF005,26
2024-10-02,5,REF005,65
2024-10-02,5,REF005,68
2024-10-02,5,REF005,15
2024-10-02,7,REF007,49
2024-10-02,7,REF007,60
2024-10-02,8,REF008,78
2024-10-02,8,REF008,44
2024-10-02,8,REF008,93
2024-10-02,8,REF008,66
2024-10-02,9,REF009,73
2024-10-02,9,REF009,43
2024-10-02,10,REF010,17
2024-10-02,10,REF010,74
2024-10-02,11,REF011,96
2024-10-02,12,REF012,18
2024-10-02,12,REF012,54
2024-10-02,12,REF012,76
2024-10-02,12,REF012,75
2024-10-02,13,REF013,63
2024-10-02,13,REF013,60
2024-10-02,13,REF013,52
2024-10-02,14,REF014,80
2024-10-02,14,REF014,78
2024-10-02,15,REF015,99
2024-10-02,15,REF015,95
2024-10-02,15,REF015,99
2024-10-02,16,REF016,39
2024-10-02,17,REF017,37
2024-10-02,17,REF017,49
2024-10-02,18,REF018,79
2024-10-02,18,REF018,48
2024-10-02,19,REF019,64
2024-10-02,20,REF020,86
2024-10-03,1,REF001,71
2024-10-03,2,REF002,37
2024-10-03,2,REF002,97
2024-10-03,2,REF002,91
2024-10-03,2,REF002,19
2024-10-03,3,REF003,34
2024-10-03,3,REF003,16
2024-10-03,3,REF003,86
2024-10-03,4,REF004,41
2024-10-03,4,REF004,55
2024-10-03,4,REF004,72
2024-10-03,4,REF004,86
2024-10-03,5,REF005,53
2024-10-03,6,REF006,7
2024-10-03,6,REF006,45
2024-10-03,6,REF006,57
2024-10-03,7,REF007,52
2024-10-03,7,REF007,32
2024-10-03,7,REF007,84
2024-10-03,8,REF008,29
2024-10-03,8,REF008,64
2024-10-03,8,REF008,16
2024-10-03,8,REF008,65
2024-10-03,9,REF009,2
2024-10-03,9,REF009,49
2024-10-03,10,REF010,23
2024-10-03,10,REF010,50
2024-10-03,10,REF010,28
2024-10-03,11,REF011,30
2024-10-03,11,REF011,49
2024-10-03,11,REF011,65
2024-10-03,12,REF012,48
2024-10-03,12,REF012,90
2024-10-03,13,REF013,78
2024-10-03,14,REF014,48
2024-10-03,14,REF014,92
2024-10-03,14,REF014,47
2024-10-03,15,REF015,18
2024-10-03,15,REF015,72
2024-10-03,15,REF015,61
2024-10-03,16,REF016,60
2024-10-03,17,REF017,75
2024-10-03,17,REF017,62
2024-10-03,17,REF017,87
2024-10-03,18,REF018,69
2024-10-03,18,REF018,9
2024-10-03,18,REF018,5
2024-10-03,19,REF019,68
2024-10-03,19,REF019,12
2024-10-03,19,REF019,79
2024-10-03,20,REF020,22
2024-10-03,20,REF020,20
2024-10-03,20,REF020,40
2024-10-03,20,REF020,12
2024-10-04,1,REF001,57
2024-10-04,2,REF002,6
2024-10-04,2,REF002,61
2024-10-04,2,REF002,10
2024-10-04,3,REF003,54
2024-10-04,3,REF003,75
2024-10-04,3,REF003,84
2024-10-04,3,REF003,81
2024-10-04,4,REF004,74
2024-10-04,4,REF004,20
2024-10-04,5,REF005,67
2024-10-04,5,REF005,20
2024-10-04,6,REF006,59
2024-10-04,6,REF006,18
2024-10-04,6,REF006,24
2024-10-04,7,REF007,34
2024-10-04,7,REF007,30
2024-10-04,7,REF007,91
2024-10-04,8,REF008,77
2024-10-04,8,REF008,58
2024-10-04,8,REF008,34
2024-10-04,8,REF008,48
2024-10-04,8,REF008,26
2024-10-04,8,REF008,37
2024-10-04,9,REF009,64
2024-10-04,9,REF009,52
2024-10-04,10,REF010,31
2024-10-04,10,REF010,14
2024-10-04,10,REF010,61
2024-10-04,11,REF011,28
2024-10-04,11,REF011,1
2024-10-04,11,REF011,35
2024-10-04,11,REF011,93
2024-10-04,13,REF013,56
2024-10-04,13,REF013,40
2024-10-04,13,REF013,79
2024-10-04,13,REF013,1
2024-10-04,14,REF014,83
2024-10-04,14,REF014,31
2024-10-04,14,REF014,25
2024-10-04,14,REF014,26
2024-10-04,14,REF014,15
2024-10-04,15,REF015,76
2024-10-04,15,REF015,29
2024-10-04,15,REF015,25
2024-10-04,15,REF015,98
2024-10-04,16,REF016,20
2024-10-04,16,REF016,19
2024-10-04,16,REF016,19
2024-10-04,16,REF016,48
2024-10-04,16,REF016,51
2024-10-04,16,REF016,50
2024-10-04,16,REF016,30
2024-10-04,17,REF017,58
2024-10-04,17,REF017,65
2024-10-04,18,REF018,96
2024-10-04,18,REF018,59
2024-10-04,19,REF019,79
2024-10-04,19,REF019,66
2024-10-04,20,REF020,96
2024-10-05,1,REF001,49
2024-10-05,1,REF001,65
2024-10-05,2,REF002,75
2024-10-05,2,REF002,60
2024-10-05,2,REF002,51
2024-10-05,2,REF002,86
2024-10-05,2,REF002,36
2024-10-05,3,REF003,76
2024-10-05,4,REF004,39
2024-10-05,4,REF004,27
2024-10-05,5,REF005,40
2024-10-05,5,REF005,67
2024-10-05,6,REF006,74
2024-10-05,6,REF006,36
2024-10-05,6,REF006,58
2024-10-05,8,REF008,39
2024-10-05,8,REF008,60
2024-10-05,8,REF008,82
2024-10-05,9,REF009,2
2024-10-05,9,REF009,47
2024-10-05,10,REF010,89
2024-10-05,10,REF010,84
2024-10-05,10,REF010,9
2024-10-05,11,REF011,100
2024-10-05,11,REF011,3
2024-10-05,11,REF011,82
2024-10-05,11,REF011,27
2024-10-05,12,REF012,89
2024-10-05,13,REF013,9
2024-10-05,14,REF014,4
2024-10-05,15,REF015,38
2024-10-05,15,REF015,57
2024-10-05,15,REF015,43
2024-10-05,15,REF015,27
2024-10-05,15,REF015,23
2024-10-05,15,REF015,11
2024-10-05,15,REF015,83
2024-10-05,16,REF016,58
2024-10-05,17,REF017,27
2024-10-05,18,REF018,81
2024-10-05,18,REF018,4
2024-10-05,19,REF019,34
2024-10-05,19,REF019,15
2024-10-05,19,REF019,25
2024-10-05,19,REF019,59
2024-10-06,1,REF001,45
2024-10-06,1,REF001,65
2024-10-06,2,REF002,13
2024-10-06,2,REF002,51
2024-10-06,2,REF002,55
2024-10-06,4,REF004,6
2024-10-06,4,REF004,22
2024-10-06,4,REF004,97
2024-10-06,5,REF005,19
2024-10-06,5,REF005,54
2024-10-06,6,REF006,87
2024-10-06,6,REF006,49
2024-10-06,6,REF006,81
2024-10-06,7,REF007,46
2024-10-06,7,REF007,8
2024-10-06,8,REF008,55
2024-10-06,8,REF008,71
2024-10-06,9,REF009,53
2024-10-06,9,REF009,42
2024-10-06,9,REF009,87
2024-10-06,10,REF010,3
2024-10-06,10,REF010,28
2024-10-06,11,REF011,75
2024-10-06,11,REF011,38
2024-10-06,11,REF011,54
2024-10-06,11,REF011,80
2024-10-06,12,REF012,30
2024-10-06,12,REF012,33
2024-10-06,13,REF013,6
2024-10-06,13,REF013,80
2024-10-06,13,REF013,45
2024-10-06,13,REF013,23
2024-10-06,14,REF014,16
2024-10-06,14,REF014,47
2024-10-06,15,REF015,80
2024-10-06,15,REF015,96
